Timestamps,WindSpeed,StdDevWindSpeed,WindDirAbs,WindDirRel,Power,MaxPower,MinPower,StdDevPower,AvgRPow,Pitch,GenRPM,RotorRPM,EnvirTemp,NacelTemp,GearOilTemp,GearBearTemp,GenPh1Temp,GenPh2Temp,GenPh3Temp,GenBearTemp
2020/2/10 18:40,12.8,2.3,252.0,0.3,807.8,906.7,467.3,88.1,0.0,3.7,1616,26.1,3,10,57,70,91,103,86,44
2020/2/11 8:50,11.0,1.7,263.1,4.5,58.0,388.0,-7.7,138.4,-1.8,70.4,300,4.6,1,5,22,22,17,29,18,9
2020/2/11 9:50,10.6,1.6,263.1,-3.8,632.3,891.1,264.1,161.3,0.0,-0.8,1611,26.0,2,8,42,67,56,69,54,36
2020/2/11 10:50,13.0,1.8,266.7,2.3,837.3,907.7,626.0,43.9,0.0,4.2,1617,26.1,3,9,58,71,80,93,76,40
2020/2/11 11:50,13.0,1.7,263.1,1.0,833.8,909.9,477.5,54.4,0.0,4.8,1617,26.1,2,9,55,68,86,99,82,42
2020/2/11 12:50,13.4,2.1,261.0,-1.6,817.4,901.3,504.6,78.3,0.0,5.3,1616,26.1,4,10,58,71,93,107,89,45
2020/2/11 13:50,13.2,2.1,271.3,-2.5,829.3,901.6,562.1,58.2,0.0,4.6,1614,26.0,2,10,58,70,98,111,93,47
2020/2/11 14:50,10.5,2.1,263.6,2.5,621.5,901.8,232.1,211.9,0.0,0.2,1595,25.7,3,10,56,69,81,93,78,45
2020/2/11 15:50,12.5,2.0,260.1,-0.9,793.1,905.6,489.3,97.5,0.0,3.3,1616,26.1,3,10,57,69,92,105,88,46
2020/2/11 16:50,10.6,1.3,269.5,-0.2,672.6,898.3,338.3,136.1,0.0,-0.6,1613,26.0,3,10,54,68,91,104,86,46
2020/2/11 17:50,8.9,1.0,257.7,-2.3,437.4,884.4,259.9,112.4,0.0,-1.8,1578,25.5,2,9,55,67,78,89,74,44
2020/2/11 18:50,11.1,1.3,258.9,4.2,722.7,900.1,421.6,122.2,0.0,0.0,1616,26.1,2,9,58,70,83,95,79,43
2020/2/11 19:50,11.0,1.2,252.8,-0.5,726.6,907.2,406.6,127.6,0.0,-0.1,1616,26.1,2,9,55,68,89,101,84,44
2020/2/11 20:50,8.9,1.2,254.0,-3.9,435.7,812.6,123.1,141.9,0.0,-1.8,1575,25.4,2,8,55,66,74,86,71,43
2020/2/11 21:50,9.5,1.0,257.5,-2.7,531.0,844.9,214.5,107.6,0.0,-1.7,1605,25.9,2,8,57,69,72,83,69,41
2020/2/11 22:50,9.3,0.9,247.2,-0.8,499.1,792.6,230.0,98.8,0.0,-1.8,1605,25.9,2,8,55,69,60,71,58,38
2020/2/11 23:50,9.4,1.1,247.3,-0.7,518.7,836.6,239.5,120.7,0.0,-1.7,1602,25.8,1,7,54,66,57,68,55,35
2020/2/12 0:50,9.3,1.0,253.0,4.7,457.8,700.5,183.2,115.2,0.0,-1.9,1591,25.7,2,9,57,70,53,64,52,38
2020/2/12 1:50,8.5,1.1,253.7,2.9,383.3,700.1,148.1,112.8,0.0,-1.9,1538,24.8,2,8,55,66,62,73,60,40
2020/2/12 2:50,8.9,1.0,260.7,-2.6,481.9,762.5,265.4,117.0,0.0,-1.7,1579,25.5,2,8,56,70,56,68,55,35
2020/2/12 3:50,8.1,1.0,247.5,0.9,351.1,529.8,166.1,70.7,0.0,-1.9,1518,24.5,1,9,54,68,52,64,51,40
2020/2/12 4:50,9.1,1.1,253.2,-0.4,465.3,773.4,173.3,121.9,0.0,-1.8,1585,25.6,2,10,55,69,60,71,58,44
2020/2/12 5:50,7.1,0.8,246.0,0.6,215.5,402.7,74.0,68.0,0.0,-1.7,1372,22.1,1,10,54,66,56,67,55,44
2020/2/12 6:50,7.4,0.7,253.7,-2.5,233.1,340.1,145.7,37.3,0.0,-1.8,1398,22.5,2,10,54,68,52,64,52,42
2020/2/12 7:50,6.6,0.7,259.2,2.2,164.9,269.8,91.3,39.8,0.0,-1.6,1292,20.8,1,10,54,66,49,60,49,40
2020/2/12 8:50,7.2,0.8,248.8,-3.5,216.4,357.6,120.2,43.0,0.0,-1.8,1382,22.3,2,10,53,65,47,58,47,39
2020/2/12 9:50,6.5,0.9,248.8,1.1,157.6,334.6,50.5,49.2,0.0,-1.5,1296,20.9,3,11,53,66,47,58,47,39
2020/2/12 10:50,7.5,1.3,255.0,1.9,271.8,593.5,56.4,120.8,0.0,-1.7,1417,22.9,3,12,54,67,51,63,51,41
2020/2/12 11:50,4.0,1.0,256.2,-1.7,27.2,121.9,-7.7,22.9,0.0,-0.4,1007,16.2,4,12,51,60,46,57,46,38
2020/2/12 12:50,6.4,0.9,241.5,-3.2,124.5,212.7,23.8,42.1,0.0,-1.7,1227,19.8,5,12,49,61,44,55,44,37
2020/2/12 13:50,8.4,0.5,277.0,1.5,314.2,468.2,192.5,48.1,0.0,-2.0,1561,25.2,5,13,51,67,50,61,49,40
2020/2/12 14:50,6.9,0.8,238.5,2.0,169.5,274.7,64.3,51.2,0.0,-1.8,1298,20.9,6,13,52,63,48,59,48,40
2020/2/12 15:50,2.9,0.7,216.5,0.3,-1.2,-1.0,-5.2,0.6,-1.9,0.8,1138,18.3,6,12,48,59,39,50,39,35
2020/2/12 16:50,0.7,0.1,242.4,3.7,-0.8,-0.5,-5.1,0.4,-1.0,-0.5,300,4.8,5,11,45,54,33,44,33,30
2020/2/12 17:50,2.9,0.6,105.1,1.6,-0.9,-0.5,-4.8,1.0,-1.1,2.3,1230,19.8,4,11,42,53,30,42,31,32
2020/2/12 18:50,7.3,0.7,158.5,2.4,205.7,268.0,113.5,32.1,0.0,-1.8,1386,22.3,5,12,44,61,41,53,42,42
2020/2/12 19:50,8.2,1.1,154.2,-1.3,312.5,451.5,123.6,70.9,0.0,-1.8,1514,24.4,5,14,48,65,53,66,53,42
2020/2/12 20:50,9.0,1.4,155.6,-3.4,436.6,840.4,170.3,138.7,0.0,-1.7,1572,25.4,6,14,53,68,56,67,55,46
2020/2/12 21:50,10.2,1.3,147.1,-0.6,613.1,891.4,270.6,146.0,0.0,-1.2,1609,26.0,6,13,54,68,67,78,65,49
2020/2/12 22:50,11.3,1.8,153.6,-0.8,724.1,913.0,290.1,153.5,0.0,0.6,1610,26.0,6,13,59,70,81,93,77,47
2020/2/12 23:50,13.0,2.0,141.1,-0.3,817.9,912.1,432.7,80.3,0.0,3.9,1616,26.1,6,12,57,70,91,104,87,46
2020/2/13 0:50,13.4,2.3,146.6,1.3,816.6,906.0,501.2,78.1,0.0,4.9,1616,26.1,6,13,57,70,97,110,93,48
2020/2/13 1:50,14.4,3.4,172.9,18.1,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,5,13,54,61,76,88,75,42
2020/2/13 2:50,11.4,1.8,182.5,27.7,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,6,13,50,54,62,73,62,32
2020/2/13 3:50,6.0,0.7,188.5,33.7,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,6,12,45,48,56,68,56,32
2020/2/13 4:50,3.8,0.5,207.6,52.8,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,6,11,41,44,53,65,53,35
2020/2/13 5:50,0.9,0.2,279.8,125.0,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,5,10,38,41,49,61,50,38
2020/2/13 6:50,2.7,0.5,269.1,114.3,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,5,10,35,38,46,58,47,39
2020/2/13 7:50,2.9,0.3,319.1,164.3,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,5,10,33,36,44,56,44,38
2020/2/13 8:50,4.5,0.2,308.0,153.2,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,5,10,32,34,42,53,42,37
2020/2/13 9:50,6.2,0.8,303.9,149.1,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,5,10,30,32,39,51,40,35
2020/2/13 10:50,6.7,1.0,337.6,-177.2,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,5,10,29,30,37,49,37,32
2020/2/13 11:50,8.6,1.2,339.9,-174.9,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,5,9,28,29,33,45,33,28
2020/2/13 12:50,8.6,1.6,2.4,-152.4,-0.2,-0.2,-0.3,0.0,0.0,86.4,0,0.0,5,9,26,27,29,41,30,25
2020/2/13 13:50,8.2,1.2,357.6,-157.2,-0.2,-0.2,-0.3,0.0,0.0,86.5,0,0.0,5,9,25,26,26,37,27,22
2020/2/13 14:50,8.2,1.0,2.2,-152.6,-0.2,-0.2,-0.3,0.0,0.0,86.5,0,0.0,6,9,24,25,24,35,24,21
2020/2/13 15:50,6.7,1.2,340.4,0.2,156.0,336.9,28.8,67.9,0.0,-1.7,1279,20.6,6,10,26,54,30,41,30,29
2020/2/13 16:50,5.2,1.2,347.3,-1.1,67.5,173.4,-5.1,42.3,0.0,-1.2,1078,17.4,7,12,38,56,39,50,39,39
2020/2/13 17:50,4.2,0.9,335.7,3.0,24.4,111.9,-15.1,23.4,-0.1,0.1,1071,17.3,7,14,42,57,42,53,42,42
2020/2/13 18:50,2.1,0.5,307.6,0.9,-0.6,-0.5,-4.5,0.6,-0.7,0.7,859,13.8,7,15,43,54,44,56,45,44
2020/2/13 19:50,3.1,0.4,293.2,4.4,-0.6,-0.5,-4.5,0.6,-0.7,1.4,1243,20.1,7,16,44,60,44,56,45,45
2020/2/13 20:50,1.6,0.2,306.7,-4.8,-0.5,-0.5,-4.6,0.4,-0.4,0.8,769,12.4,7,16,45,54,43,55,44,42
2020/2/13 21:50,1.6,0.2,37.3,85.8,-0.5,-0.5,-4.4,0.3,-0.3,15.5,6,0.0,6,14,43,46,41,53,42,40
2020/2/13 22:50,2.0,0.3,187.2,-3.4,-0.5,-0.5,-4.5,0.4,-0.4,0.8,1031,16.6,6,15,39,48,39,51,40,38
2020/2/13 23:50,6.0,0.3,177.7,-2.8,91.4,131.4,56.6,11.5,0.0,-1.9,1137,18.3,6,16,42,58,42,54,43,43
2020/2/14 0:50,6.9,0.5,175.7,-1.7,154.8,193.6,71.2,24.4,0.0,-1.9,1311,21.1,5,15,44,60,49,61,49,43
2020/2/14 1:50,7.2,0.6,187.5,-2.7,194.5,307.9,104.1,53.4,0.0,-1.9,1363,22.0,5,14,47,63,51,64,50,43
2020/2/14 2:50,6.2,0.7,161.8,-1.0,113.7,232.9,41.3,27.8,0.0,-1.8,1169,18.8,5,13,46,58,43,55,42,38
2020/2/14 3:50,7.4,0.8,161.0,2.9,233.9,378.0,101.1,53.0,0.0,-1.8,1404,22.6,5,14,47,63,49,62,49,41
2020/2/14 4:50,4.9,0.7,171.4,-2.8,57.9,125.9,18.8,21.3,0.0,-1.2,1023,16.5,5,13,46,56,41,53,41,37
2020/2/14 5:50,6.9,1.0,161.0,2.0,187.1,369.9,62.9,59.4,0.0,-1.7,1316,21.2,5,13,46,61,44,57,44,39
2020/2/14 6:50,9.9,1.1,176.1,2.4,550.8,882.3,298.2,120.1,0.0,-1.6,1613,26.0,7,13,54,69,69,81,66,43
2020/2/14 7:50,9.2,1.4,179.9,3.9,447.6,876.6,138.2,146.0,0.0,-1.7,1571,25.3,9,13,55,68,61,73,59,43
2020/2/14 8:50,10.2,1.8,191.8,-2.0,590.0,901.8,182.5,196.6,0.0,-0.8,1593,25.7,9,14,56,69,68,80,65,44
2020/2/14 9:50,10.1,1.9,202.7,3.5,574.2,901.3,146.3,207.1,0.0,-0.8,1573,25.4,10,14,57,69,76,88,73,47
2020/2/14 10:50,12.2,1.7,241.3,-3.2,784.9,908.5,418.2,114.1,0.0,2.2,1615,26.1,9,14,56,69,77,90,74,44
2020/2/14 11:50,10.7,1.8,239.5,0.0,641.4,898.7,149.8,190.3,0.0,-0.4,1602,25.8,11,15,54,68,71,83,69,43
2020/2/14 12:50,12.9,2.3,241.4,1.6,776.3,912.0,270.4,129.5,0.0,3.8,1615,26.0,11,16,59,71,87,100,83,47
2020/2/14 13:50,14.0,2.4,250.1,0.3,826.5,911.9,434.5,71.5,0.0,6.0,1617,26.1,11,17,60,72,97,110,93,50
2020/2/14 14:50,14.9,2.4,251.3,-2.9,846.5,908.2,560.0,31.6,0.0,8.6,1618,26.1,10,17,60,72,103,116,99,52
2020/2/14 15:50,9.6,1.1,257.6,3.0,488.8,852.4,263.5,133.2,0.0,-1.8,1611,26.0,10,16,57,69,93,106,89,52
2020/2/14 16:50,7.1,1.2,242.6,-1.0,206.1,397.8,38.2,90.1,0.0,-1.8,1338,21.6,9,15,52,62,66,77,64,42
2020/2/14 17:50,5.7,0.7,247.2,1.0,87.3,168.5,36.7,28.0,0.0,-1.7,1101,17.8,8,14,50,60,52,64,51,37
2020/2/14 18:50,8.0,1.0,245.4,-2.7,286.4,573.6,143.1,82.3,0.0,-1.9,1495,24.1,8,15,50,66,53,64,52,42
2020/2/14 19:50,5.4,0.5,219.8,-3.4,68.0,96.9,34.4,13.4,0.0,-1.7,1047,16.9,8,14,48,57,46,58,46,38
2020/2/14 20:50,6.7,0.6,207.2,-4.3,146.0,254.9,72.2,33.4,0.0,-1.8,1268,20.4,7,14,47,60,45,57,45,38
2020/2/14 21:50,3.5,0.5,213.0,-2.5,10.3,35.7,-2.6,8.3,0.0,0.0,999,16.1,7,13,45,55,40,51,40,34
2020/2/14 22:50,5.6,0.5,192.7,2.1,80.7,145.0,34.3,24.9,0.0,-1.8,1072,17.3,7,13,43,55,35,47,35,30
2020/2/14 23:50,7.5,0.8,188.0,4.5,225.3,319.4,138.9,39.3,0.0,-1.8,1414,22.8,6,13,46,62,44,56,43,36
2020/2/15 0:50,5.9,0.7,193.0,0.9,100.0,190.7,46.5,29.1,0.0,-1.7,1132,18.2,6,13,47,59,41,53,41,34
2020/2/15 1:50,5.0,0.8,171.5,4.4,61.9,124.0,11.5,23.4,0.0,-1.3,1029,16.6,6,13,44,56,37,48,37,31
2020/2/15 2:50,6.2,0.6,180.7,1.3,122.5,189.2,54.4,24.2,0.0,-1.8,1179,19.0,6,13,46,59,41,53,41,35
2020/2/15 3:50,8.7,1.0,183.5,-0.7,378.0,743.0,192.1,86.3,0.0,-1.9,1572,25.4,7,14,49,66,49,61,49,39
2020/2/15 4:50,7.1,1.2,157.9,-3.6,187.6,661.8,45.2,79.2,0.0,-1.6,1366,22.0,7,14,53,66,50,62,50,43
2020/2/15 5:50,11.8,1.5,161.4,-1.6,775.4,902.0,357.9,106.2,0.0,0.9,1614,26.0,7,14,55,69,76,88,73,44
2020/2/15 6:50,11.1,1.4,159.9,1.5,718.4,899.0,331.3,130.7,0.0,-0.2,1612,26.0,8,14,56,69,76,88,73,44
2020/2/15 7:50,7.9,1.6,166.4,-2.0,294.4,907.6,59.5,148.3,0.0,-1.6,1456,23.5,8,13,54,65,65,77,63,42
2020/2/15 8:50,10.0,1.8,183.3,2.8,535.7,897.4,192.0,166.7,0.0,-1.1,1593,25.7,10,14,57,69,72,84,70,43
2020/2/15 9:50,10.4,1.3,192.5,-3.6,599.9,894.7,186.1,167.0,0.0,-1.1,1610,26.0,10,15,55,68,81,93,78,45
2020/2/15 10:50,13.3,2.5,200.7,0.4,791.7,906.3,433.3,103.6,0.0,4.1,1617,26.1,10,16,55,69,87,100,83,46
2020/2/15 11:50,14.2,3.1,202.7,3.6,803.1,908.5,381.7,111.4,0.0,6.4,1616,26.1,11,16,58,71,98,110,93,49
2020/2/15 12:50,14.8,2.5,201.4,-4.9,836.1,902.4,542.9,55.0,0.0,7.3,1618,26.1,9,17,60,72,104,116,99,52
2020/2/15 13:50,15.6,3.9,206.5,3.0,832.4,914.9,503.1,63.6,0.0,8.2,1617,26.1,10,17,61,73,108,120,103,56
2020/2/15 14:50,10.5,1.4,233.5,-3.5,620.3,893.7,289.2,149.0,0.0,-0.7,1616,26.1,9,16,58,69,94,105,90,55
2020/2/15 15:50,11.5,1.6,232.3,2.1,725.2,901.7,308.8,139.6,0.0,0.3,1614,26.0,9,15,55,69,95,106,91,52
2020/2/15 16:50,12.5,1.9,262.4,-2.7,784.0,908.1,429.5,106.8,0.0,2.4,1616,26.1,9,15,56,70,98,109,93,51
2020/2/15 17:50,8.6,0.9,246.8,1.7,356.8,620.8,203.7,85.1,0.0,-1.9,1558,25.1,8,14,55,67,78,89,75,49
2020/2/15 18:50,8.0,0.9,231.1,3.6,275.9,452.8,145.8,69.3,0.0,-1.9,1480,23.9,8,13,52,64,60,71,58,40
2020/2/15 19:50,7.1,0.7,240.3,-0.4,181.8,276.9,105.1,39.4,0.0,-1.8,1361,21.9,6,13,54,66,53,64,52,38
2020/2/15 20:50,5.7,0.8,211.6,-5.4,81.3,157.4,40.5,21.3,0.0,-1.6,1094,17.6,7,14,51,61,50,61,49,41
2020/2/15 21:50,6.9,0.8,179.2,-5.1,157.7,297.3,80.6,40.2,0.0,-1.8,1306,21.0,8,14,50,62,50,62,49,42
2020/2/15 22:50,10.1,1.4,198.4,0.8,565.2,912.6,219.2,162.3,0.0,-1.2,1609,26.0,9,16,52,69,59,71,58,44
2020/2/15 23:50,10.6,1.6,197.5,2.4,638.5,900.2,244.6,177.2,0.0,-0.4,1614,26.0,8,14,56,68,72,84,70,44
2020/2/16 0:50,16.4,4.3,255.5,1.1,820.5,901.7,472.6,74.6,0.0,9.7,1619,26.1,7,15,58,71,91,103,87,46
2020/2/16 1:50,9.0,1.2,230.4,-2.0,436.0,870.6,201.2,122.6,0.0,-1.8,1568,25.3,6,13,58,69,79,90,76,46
2020/2/16 2:50,13.8,2.6,260.2,2.8,801.3,906.5,359.8,122.7,0.0,5.4,1616,26.1,5,13,55,69,87,98,83,45
2020/2/16 3:50,12.0,1.6,240.2,0.0,775.1,897.3,444.6,110.7,0.0,1.5,1615,26.0,5,12,55,69,94,106,89,46
2020/2/16 4:50,9.9,1.2,229.3,0.5,571.4,897.1,296.9,144.2,0.0,-1.4,1610,26.0,4,12,55,69,85,96,82,46
2020/2/16 5:50,11.4,1.5,231.2,1.1,732.5,907.7,315.5,144.9,0.0,0.3,1613,26.0,4,11,58,70,89,100,85,45
2020/2/16 6:50,9.7,1.5,230.3,0.2,519.4,899.5,150.2,150.5,0.0,-1.5,1597,25.8,4,11,55,69,81,91,78,43
2020/2/16 7:50,9.8,1.3,218.8,-3.5,531.4,882.2,183.9,136.0,0.0,-1.6,1594,25.7,4,10,55,69,68,79,66,39
2020/2/16 8:50,12.7,2.0,219.1,-0.1,787.8,906.9,404.0,110.4,0.0,3.0,1616,26.1,5,11,57,70,75,85,72,39
2020/2/16 9:50,13.1,2.3,241.0,3.5,799.7,899.7,327.8,104.3,0.0,4.1,1617,26.1,5,11,57,69,81,91,78,42
2020/2/16 10:50,12.6,2.2,227.3,-0.8,772.1,903.0,406.8,118.9,0.0,2.9,1614,26.0,3,11,56,70,86,96,82,41
2020/2/16 11:50,13.3,2.5,222.5,-1.5,807.5,910.4,379.6,99.7,0.0,4.4,1615,26.0,6,12,57,70,88,99,84,41
2020/2/16 12:50,14.5,2.6,229.4,2.6,834.6,904.1,502.3,62.9,0.0,6.9,1618,26.1,6,13,57,70,96,106,91,44
2020/2/16 13:50,17.2,3.1,237.6,0.3,847.2,900.7,593.9,30.3,0.0,12.1,1619,26.1,6,13,59,71,102,113,97,47
2020/2/16 14:50,13.5,2.8,235.7,-1.5,791.5,907.7,343.9,117.7,0.0,5.3,1616,26.1,6,13,59,71,101,111,97,48
2020/2/16 15:50,17.1,2.5,238.8,-0.4,849.9,899.4,691.3,15.7,0.0,12.1,1619,26.1,5,13,57,70,103,113,98,47
2020/2/16 16:50,12.1,1.8,231.1,-1.9,792.9,907.9,356.9,108.1,0.0,2.0,1612,26.0,5,12,57,69,101,111,96,48
2020/2/16 17:50,11.5,1.8,228.1,-1.9,743.1,903.7,384.1,129.9,0.0,0.8,1615,26.1,4,12,56,68,97,107,92,46
2020/2/16 18:50,11.4,1.6,226.6,-3.7,752.9,899.9,337.7,133.8,0.0,1.1,1613,26.0,4,11,54,68,97,106,91,45
2020/2/16 19:50,12.1,2.0,224.2,-1.5,757.8,909.6,185.9,158.1,0.0,2.6,1614,26.0,4,11,59,70,95,104,90,44
2020/2/16 20:50,12.8,1.9,239.0,-1.4,823.9,905.6,380.6,74.9,0.0,3.6,1613,26.0,5,11,57,70,96,106,91,44
2020/2/16 21:50,11.5,1.8,228.3,-0.7,733.6,903.9,330.0,132.4,0.0,0.9,1616,26.1,5,11,56,69,97,106,92,44
2020/2/16 22:50,13.7,2.8,235.9,3.7,815.7,912.8,394.8,87.9,0.0,5.5,1615,26.0,5,11,55,69,96,105,91,43
2020/2/16 23:50,14.1,2.6,235.3,-2.8,833.2,916.7,623.5,51.0,0.0,6.4,1616,26.1,5,12,56,70,101,111,97,44
2020/2/17 0:50,14.3,2.8,234.4,-2.6,831.6,894.9,371.6,64.3,0.0,7.1,1618,26.1,5,12,57,70,103,112,98,45
2020/2/17 1:50,14.2,2.4,234.3,2.2,840.9,901.6,560.4,40.9,0.0,6.4,1618,26.1,5,12,57,70,105,114,100,46
2020/2/17 2:50,11.8,1.7,231.2,0.9,764.5,908.6,425.5,121.9,0.0,1.5,1615,26.0,5,12,57,70,103,112,98,46
2020/2/17 3:50,11.4,1.6,229.5,-1.7,722.5,906.4,351.9,146.6,0.0,0.5,1615,26.0,5,12,56,69,98,107,93,46
2020/2/17 4:50,9.6,1.1,231.3,-0.3,508.0,856.1,137.8,133.9,0.0,-1.7,1609,26.0,5,11,55,68,81,91,78,42
2020/2/17 5:50,8.6,1.0,236.0,4.4,381.3,759.8,178.8,92.1,0.0,-1.9,1567,25.3,5,11,54,67,68,78,66,38
2020/2/17 6:50,7.2,0.7,238.4,3.1,206.8,305.6,116.6,39.5,0.0,-1.8,1377,22.2,5,10,54,67,55,64,53,33
2020/2/17 7:50,6.5,0.9,244.6,0.9,142.0,346.0,-6.4,64.3,0.1,-1.4,1280,20.6,6,12,53,65,51,61,50,41
2020/2/17 8:50,8.2,1.0,245.7,2.1,305.7,514.6,-5.6,95.0,0.2,-1.6,1517,24.5,6,13,52,66,55,66,54,42
2020/2/17 9:50,10.8,1.3,260.3,4.9,652.9,887.4,198.1,148.1,0.0,-0.9,1612,26.0,6,13,55,69,66,76,64,46
2020/2/17 10:50,10.8,1.2,257.4,-3.2,688.4,900.1,327.8,143.9,0.0,-0.5,1617,26.1,7,12,56,70,72,83,69,42
2020/2/17 11:50,11.9,1.6,267.0,0.0,767.5,906.5,260.8,138.0,0.0,2.1,1613,26.0,7,13,56,69,79,89,76,42
2020/2/17 12:50,11.6,2.2,264.1,-1.1,703.0,905.3,274.4,162.1,0.0,1.5,1616,26.1,8,13,55,69,86,98,82,45
2020/2/17 13:50,12.2,1.8,272.9,-5.5,789.1,913.4,319.5,118.6,0.0,2.2,1614,26.0,3,13,57,70,97,108,92,48
2020/2/17 14:50,10.5,1.5,262.6,-2.0,651.2,897.1,260.5,160.1,0.0,-0.6,1616,26.1,6,13,54,68,89,100,85,46
2020/2/17 15:50,12.0,1.7,264.3,-1.8,780.9,905.9,341.2,118.8,0.0,2.1,1617,26.1,6,12,58,70,89,100,85,45
2020/2/17 16:50,11.6,1.3,267.9,-0.9,760.3,901.5,396.3,121.8,0.0,0.6,1614,26.0,4,12,57,70,94,106,90,45
2020/2/17 17:50,10.8,1.4,254.9,-1.3,678.8,907.6,295.0,148.1,0.0,-0.3,1610,26.0,4,12,55,69,85,94,81,43
2020/2/17 18:50,9.9,1.1,252.1,-3.0,575.7,882.5,257.8,128.9,0.0,-1.4,1612,26.0,4,10,56,68,83,93,79,41
2020/2/17 19:50,7.4,1.1,251.0,3.3,245.6,574.1,116.4,80.7,0.0,-1.7,1416,22.8,3,10,55,68,60,69,58,36
2020/2/17 20:50,9.3,1.3,260.1,1.6,487.4,894.8,184.2,141.2,0.0,-1.7,1583,25.5,3,9,56,68,58,67,56,33
2020/2/17 21:50,8.2,1.1,247.1,1.2,315.7,550.5,123.1,86.5,0.0,-1.9,1525,24.6,4,11,55,68,54,64,53,41
2020/2/17 22:50,6.9,1.3,249.7,0.9,175.6,522.2,25.2,88.2,0.0,-1.5,1355,21.8,3,11,54,66,50,60,50,41
2020/2/17 23:50,7.6,0.8,234.0,-0.2,236.3,360.7,134.2,42.0,0.0,-1.8,1438,23.2,3,11,54,67,50,59,49,40
2020/2/18 0:50,7.7,0.9,236.5,2.3,264.9,548.3,69.2,72.4,0.0,-1.8,1450,23.4,3,11,54,67,51,61,51,41
2020/2/18 1:50,8.3,0.8,238.1,-1.4,337.9,570.1,183.1,65.7,0.0,-1.9,1538,24.8,3,11,55,67,56,66,55,43
2020/2/18 2:50,8.9,1.0,234.5,1.4,422.9,634.4,169.0,105.2,0.0,-1.9,1579,25.5,3,11,55,69,58,67,57,44
2020/2/18 3:50,8.8,1.1,238.7,4.7,400.3,748.3,212.9,105.6,0.0,-1.9,1566,25.3,3,11,55,70,59,68,58,45
2020/2/18 4:50,7.8,0.7,236.3,-1.3,282.4,441.6,185.3,66.6,0.0,-1.9,1470,23.7,4,11,54,66,62,70,61,47
2020/2/18 5:50,8.5,1.0,237.7,3.8,360.3,624.3,173.6,94.0,0.0,-2.0,1558,25.1,4,12,55,68,61,70,60,47
2020/2/18 6:50,6.8,0.7,241.7,0.7,165.3,259.5,83.6,32.5,0.0,-1.8,1289,20.8,4,12,54,66,57,66,56,44
2020/2/18 7:50,8.2,1.0,239.3,-4.2,316.8,454.5,197.1,72.5,0.0,-1.6,1515,24.4,4,12,53,66,58,67,57,43
2020/2/18 8:50,8.2,1.0,239.7,2.5,324.6,562.6,139.8,92.2,0.0,-1.9,1513,24.4,4,13,54,68,59,68,58,45
2020/2/18 9:50,9.7,1.4,231.5,-3.0,541.2,873.4,190.9,155.7,0.0,-1.5,1588,25.6,5,12,56,69,69,79,67,45
2020/2/18 10:50,9.5,1.3,241.9,1.2,503.2,877.6,201.3,148.7,0.0,-1.6,1588,25.6,5,11,55,69,63,72,61,38
2020/2/18 11:50,9.2,1.3,276.1,-3.8,453.6,805.4,162.7,146.8,0.0,-1.7,1571,25.3,5,11,55,69,60,70,59,36
2020/2/18 12:50,10.1,1.8,271.6,2.0,582.6,904.4,191.1,219.2,0.0,-0.7,1581,25.5,7,13,55,68,63,72,62,43
2020/2/18 13:50,13.9,2.7,271.9,3.2,816.3,903.2,393.1,92.7,0.0,5.8,1615,26.0,6,12,56,69,81,91,78,42
2020/2/18 14:50,9.9,1.2,257.1,3.5,563.3,899.8,149.9,135.3,0.0,-1.5,1605,25.9,5,12,56,69,82,94,79,42
2020/2/18 15:50,9.8,1.3,275.0,-2.5,541.0,893.0,194.4,159.5,0.0,-1.5,1606,25.9,5,11,55,68,68,78,65,37
2020/2/18 16:50,11.7,1.3,275.1,1.2,773.5,906.4,323.0,120.0,0.0,1.1,1615,26.1,5,11,57,70,78,88,75,37
2020/2/18 17:50,9.5,1.1,276.1,-5.9,533.4,824.5,242.8,128.8,0.0,-1.6,1602,25.8,4,11,55,70,71,81,69,36
2020/2/18 18:50,8.3,0.8,276.0,-1.3,344.9,543.9,217.5,69.1,0.0,-1.9,1531,24.7,3,10,55,70,58,68,56,32
2020/2/18 19:50,7.5,0.8,264.1,-0.4,241.1,487.8,125.5,67.9,0.0,-1.9,1402,22.6,3,10,54,66,51,60,51,38
2020/2/18 20:50,7.8,0.9,259.9,-3.9,275.3,513.3,104.1,80.9,0.0,-1.9,1451,23.4,3,11,53,66,49,58,49,38
2020/2/18 21:50,8.7,0.8,264.2,-2.1,400.7,598.7,247.0,79.4,0.0,-2.0,1580,25.5,3,11,55,70,56,65,55,42
